country;country isocode;year;DD regime;DD category;Democracy;Presidential;countrycode;No. of chambers in parliament;proportional voting;Election system;No. of members in lower house;No. of members in upper house;No. of members in third house;New constitution;fullsuffrage;Suffrage restriction;electoral;Details;;;Self-governing
Angola;AGO;1996;3;Civilian dictatorship;0;1;4;1;;;;;;0;1;;2;;;;
Angola;AGO;1997;3;Civilian dictatorship;0;1;4;1;;;;;;0;1;;2;;;;
Angola;AGO;1998;3;Civilian dictatorship;0;1;4;1;;;;;;0;1;;2;;;;
Angola;AGO;1999;3;Civilian dictatorship;0;1;4;1;;;;;;0;1;;2;;;;
Angola;AGO;2000;3;Civilian dictatorship;0;1;4;1;;;;;;0;1;;2;;;;
Angola;AGO;2001;3;Civilian dictatorship;0;1;4;1;;;;;;0;1;;2;;;;
Angola;AGO;2002;3;Civilian dictatorship;0;1;4;1;;;;;;0;1;;2;;;;
Angola;AGO;2003;3;Civilian dictatorship;0;1;4;1;;;;;;0;1;;2;;;;
Angola;AGO;2004;3;Civilian dictatorship;0;1;4;1;;;;;;0;1;;2;;;;
Angola;AGO;2005;3;Civilian dictatorship;0;1;4;1;;;;;;0;1;;2;;;;
Angola;AGO;2006;3;Civilian dictatorship;0;1;4;1;;;;;;0;1;;2;;;;
Angola;AGO;2007;3;Civilian dictatorship;0;1;4;1;;;;;;0;1;;2;;;;
Angola;AGO;2008;3;Civilian dictatorship;0;1;4;1;1;d'Hondt;220;;;0;1;;2;;;;
Angola;AGO;2009;3;Civilian dictatorship;0;1;4;1;1;d'Hondt;220;;;0;1;;2;;;;
Angola;AGO;2010;3;Civilian dictatorship;0;1;4;1;1;d'Hondt;220;;;1;1;;2;;;;
Angola;AGO;2011;3;Civilian dictatorship;0;1;4;1;1;d'Hondt;220;;;0;1;;2;;;;
Angola;AGO;2012;3;Civilian dictatorship;0;1;4;1;1;d'Hondt;220;;;0;1;;2;;;;
Angola;AGO;2013;3;Civilian dictatorship;0;1;4;1;1;d'Hondt;220;;;0;1;;2;;;;
Angola;AGO;2014;3;Civilian dictatorship;0;1;4;1;1;d'Hondt;220;;;0;1;;2;;;;
Angola;AGO;2015;3;Civilian dictatorship;0;1;4;1;1;d'Hondt;220;;;0;1;;2;;;;
Angola;AGO;2016;3;Civilian dictatorship;0;1;4;1;1;d'Hondt;220;;;0;1;;2;;;;
Angola;AGO;2017;3;Civilian dictatorship;0;1;4;1;1;d'Hondt;220;;;0;1;;2;;;;
Angola;AGO;2018;3;Civilian dictatorship;0;1;4;1;1;d'Hondt;220;;;0;1;;2;;;;
Angola;AGO;2019;3;Civilian dictatorship;0;;;;;;;;;;1;;2;;;;
Angola;AGO;2020;3;Civilian dictatorship;0;;;;;;;;;;1;;2;;;;
Anguilla;AIA;1950;;Colony administered from St. Kitts;0;0;5;1;0;FPTP;12;;;0;0;Property and income restriction;2;Legislative Council (with St. Kitts and Nevis): Administrator, 3 ex officio, 5 elected, 3 nominated members;;;0
Anguilla;AIA;1951;;Colony administered from St. Kitts;0;0;5;1;0;FPTP;12;;;0;0;Property and income restriction;2;Legislative Council (with St. Kitts and Nevis): Administrator, 3 ex officio, 5 elected, 3 nominated members;;;0
Anguilla;AIA;1952;;Colony administered from St. Kitts;0;0;5;1;0;FPTP;14;;;0;0;Property and income restriction;2;Legislative Council (with St. Kitts and Nevis): Administrator, 2 ex officio, 8 elected, 3 nominated members;;;0
Anguilla;AIA;1953;;Colony administered from St. Kitts;1;0;5;1;0;FPTP;14;;;0;1;;3;Legislative Council (with St. Kitts and Nevis): Administrator, 2 ex officio, 8 elected, 3 nominated members;;;0
Anguilla;AIA;1954;;Colony administered from St. Kitts;1;0;5;1;0;FPTP;14;;;0;1;;3;Legislative Council (with St. Kitts and Nevis): Administrator, 2 ex officio, 8 elected, 3 nominated members;;;0
Anguilla;AIA;1955;;Colony administered from St. Kitts;1;0;5;1;0;FPTP;14;;;0;1;;3;Legislative Council (with St. Kitts and Nevis): Administrator, 2 ex officio, 8 elected, 3 nominated members;;;0
Anguilla;AIA;1956;;Colony administered from St. Kitts;1;0;5;1;0;FPTP;14;;;0;1;;3;Legislative Council (with St. Kitts and Nevis): Administrator, 2 ex officio, 8 elected, 3 nominated members;;;0
Anguilla;AIA;1957;;Colony administered from St. Kitts;1;0;5;1;0;FPTP;14;;;0;1;;3;Legislative Council (with St. Kitts and Nevis): Administrator, 2 ex officio, 8 elected, 3 nominated members;;;0
Anguilla;AIA;1958;;Colony within the West Indies Federation;1;0;5;2;0;FPTP;45;19;;1;1;;3;House of Representatives: all elected from memberstates;;;0
Anguilla;AIA;1959;;Colony within the West Indies Federation;1;0;5;2;0;FPTP;45;19;;0;1;;3;House of Representatives: all elected from memberstates;;;0
Anguilla;AIA;1960;;Colony within the West Indies Federation;1;0;5;2;0;FPTP;45;19;;0;1;;3;House of Representatives: all elected from memberstates;;;0
Anguilla;AIA;1961;;Colony within the West Indies Federation;1;0;5;2;0;FPTP;45;19;;0;1;;3;House of Representatives: all elected from memberstates;;;0
Anguilla;AIA;1962;;Colony administered from St. Kitts;1;0;5;1;0;FPTP;14;;;0;1;;3;Legislative Council: Speaker, 1 ex officio, 2 nominated, 10 elected members;;;0
Anguilla;AIA;1963;;Colony administered from St. Kitts;1;0;5;1;0;FPTP;14;;;0;1;;3;Legislative Council: Speaker, 1 ex officio, 2 nominated, 10 elected members;;;0
Anguilla;AIA;1964;;Colony administered from St. Kitts;1;0;5;1;0;FPTP;14;;;0;1;;3;Legislative Council: Speaker, 1 ex officio, 2 nominated, 10 elected members;;;0
Anguilla;AIA;1965;;Colony administered from St. Kitts;1;0;5;1;0;FPTP;14;;;0;1;;3;Legislative Council: Speaker, 1 ex officio, 2 nominated, 10 elected members;;;0
Anguilla;AIA;1966;;Colony administered from St. Kitts;1;0;5;1;0;FPTP;14;;;0;1;;3;Legislative Council: Speaker, 1 ex officio, 2 nominated, 10 elected members;;;0
Anguilla;AIA;1967;;Colony within St. Christopher-Nevis-Anguilla;1;0;5;1;0;FPTP;14;;;0;1;;3;Legislative Council: Speaker, 1 ex officio, 2 nominated, 10 elected members;;;0
Anguilla;AIA;1968;;Colony within St. Christopher-Nevis-Anguilla;1;0;5;1;0;FPTP;14;;;0;1;;3;Legislative Council: Speaker, 1 ex officio, 2 nominated, 10 elected members;;;0
Anguilla;AIA;1969;;Colony within St. Christopher-Nevis-Anguilla;1;0;5;1;0;FPTP;14;;;0;1;;3;Legislative Council: Speaker, 1 ex officio, 2 nominated, 10 elected members;;;0
Anguilla;AIA;1970;;Direct British control after de facto separation with St. Kitts and Nevis;0;0;5;;;;;;;0;1;;0;Direct British control after de facto separation with St. Kitts and Nevis;;;0
Anguilla;AIA;1971;;Direct British control after de facto separation with St. Kitts and Nevis;0;0;5;;;;;;;0;1;;0;Direct British control after de facto separation with St. Kitts and Nevis;;;0
Anguilla;AIA;1972;;Direct British control after de facto separation with St. Kitts and Nevis;0;0;5;;;;;;;0;1;;0;Direct British control after de facto separation with St. Kitts and Nevis;;;0
Anguilla;AIA;1973;;Direct British control after de facto separation with St. Kitts and Nevis;0;0;5;;;;;;;0;1;;0;Direct British control after de facto separation with St. Kitts and Nevis;;;0
Anguilla;AIA;1974;;Direct British control after de facto separation with St. Kitts and Nevis;0;0;5;;;;;;;0;1;;0;Direct British control after de facto separation with St. Kitts and Nevis;;;0
Anguilla;AIA;1975;;Direct British control after de facto separation with St. Kitts and Nevis;0;0;5;;;;;;;0;1;;0;Direct British control after de facto separation with St. Kitts and Nevis;;;0
Anguilla;AIA;1976;;Crown Colony;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;0
Anguilla;AIA;1977;;Crown Colony;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;0
Anguilla;AIA;1978;;Crown Colony;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;0
Anguilla;AIA;1979;;Crown Colony;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;0
Anguilla;AIA;1980;;Crown Colony;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;1981;;British Dependent Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;1982;;British Dependent Territory;1;0;5;1;0;FPTP;11;;;1;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;1983;;British Dependent Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;1984;;British Dependent Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;1985;;British Dependent Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;1986;;British Dependent Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;1987;;British Dependent Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;1988;;British Dependent Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;1989;;British Dependent Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;1990;;British Dependent Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;1991;;British Dependent Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;1992;;British Dependent Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;1993;;British Dependent Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;1994;;British Dependent Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;1995;;British Dependent Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;1996;;British Dependent Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;1997;;British Dependent Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;1998;;British Dependent Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;1999;;British Dependent Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;2000;;British Dependent Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;2001;;British Dependent Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;2002;;British Overseas Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;2003;;British Overseas Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;2004;;British Overseas Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;2005;;British Overseas Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;2006;;British Overseas Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;2007;;British Overseas Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;2008;;British Overseas Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;2009;;British Overseas Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;2010;;British Overseas Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;2011;;British Overseas Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;2012;;British Overseas Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;2013;;British Overseas Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;2014;;British Overseas Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;2015;;British Overseas Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;2016;;British Overseas Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;2017;;British Overseas Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;2018;;British Overseas Territory;1;0;5;1;0;FPTP;11;;;0;1;;3;House of Assembly: 2 ex officio, 2 nominated, 7 elected members;;;1
Anguilla;AIA;2019;;British Overseas Territory;1;;;;;;;;;;1;;3;;;;
Anguilla;AIA;2020;;British Overseas Territory;1;;;;;;;;;;1;;3;;;;
Antigua and Barbuda;ATG;1950;;British colony;0;0;6;2;0;FPTP;12;;;0;0;Property restriction;2;Legislative Council: Governor, 3 ex officio, 5 elected, 3 nominated members;;;0
Antigua and Barbuda;ATG;1951;;British colony;0;0;6;2;0;FPTP;12;;;0;0;Property restriction;2;Legislative Council: Governor, 3 ex officio, 5 elected, 3 nominated members;;;0
Antigua and Barbuda;ATG;1952;;British colony;0;0;6;2;0;FPTP;14;;;0;1;;2;Legislative Council: Administrator, 2 ex officio, 8 elected, 3 nominated members;;;0
Antigua and Barbuda;ATG;1953;;British colony;0;0;6;2;0;FPTP;14;;;0;1;;2;Legislative Council: Administrator, 2 ex officio, 8 elected, 3 nominated members;;;0
Antigua and Barbuda;ATG;1954;;British colony;0;0;6;2;0;FPTP;14;;;0;1;;2;Legislative Council: Administrator, 2 ex officio, 8 elected, 3 nominated members;;;0
Antigua and Barbuda;ATG;1955;;British colony;0;0;6;2;0;FPTP;14;;;0;1;;2;Legislative Council: Administrator, 2 ex officio, 8 elected, 3 nominated members;;;0
Antigua and Barbuda;ATG;1956;;British colony;0;0;6;2;0;FPTP;14;;;0;1;;2;Legislative Council: Administrator, 2 ex officio, 8 elected, 3 nominated members;;;0
Antigua and Barbuda;ATG;1957;;British colony;0;0;6;2;0;FPTP;14;;;0;1;;2;Legislative Council: Administrator, 2 ex officio, 8 elected, 3 nominated members;;;0
Antigua and Barbuda;ATG;1958;;Colony within the West Indies Federation;0;0;6;2;0;FPTP;45;19;;1;1;;2;House of Representatives: all elected from memberstates;;;1
Antigua and Barbuda;ATG;1959;;Colony within the West Indies Federation;0;0;6;2;0;FPTP;45;19;;1;1;;2;House of Representatives: all elected from memberstates;;;1
Antigua and Barbuda;ATG;1960;;Colony within the West Indies Federation;0;0;6;2;0;FPTP;45;19;;1;1;;2;House of Representatives: all elected from memberstates;;;1
Antigua and Barbuda;ATG;1961;;Colony within the West Indies Federation;0;0;6;2;0;FPTP;45;19;;1;1;;2;House of Representatives: all elected from memberstates;;;1
Antigua and Barbuda;ATG;1962;;British colony;0;0;6;2;0;FPTP;14;;;0;1;;2;Legislative Council: Speaker, 1 ex officio, 2 nominated, 10 elected members;;;0
Antigua and Barbuda;ATG;1963;;British colony;0;0;6;2;0;FPTP;14;;;0;1;;2;Legislative Council: Speaker, 1 ex officio, 2 nominated, 10 elected members;;;0
Antigua and Barbuda;ATG;1964;;British colony;0;0;6;2;0;FPTP;14;;;0;1;;2;Legislative Council: Speaker, 1 ex officio, 2 nominated, 10 elected members;;;0
Antigua and Barbuda;ATG;1965;;British colony;0;0;6;2;0;FPTP;14;;;0;1;;2;Legislative Council: Speaker, 1 ex officio, 2 nominated, 10 elected members;;;0
Antigua and Barbuda;ATG;1966;;British colony;0;0;6;2;0;FPTP;14;;;0;1;;2;Legislative Council: Speaker, 1 ex officio, 2 nominated, 10 elected members;;;0
Antigua and Barbuda;ATG;1967;;British colony;0;0;6;2;0;FPTP;14;;;0;1;;2;Legislative Council: Speaker, 1 ex officio, 2 nominated, 10 elected members;;;1
Antigua and Barbuda;ATG;1968;;British colony;0;0;6;2;0;FPTP;14;;;0;1;;2;Legislative Council: Speaker, 1 ex officio, 2 nominated, 10 elected members;;;1
Antigua and Barbuda;ATG;1969;;British colony;0;0;6;2;0;FPTP;14;;;0;1;;2;Legislative Council: Speaker, 1 ex officio, 2 nominated, 10 elected members;;;1
Antigua and Barbuda;ATG;1970;;British colony;0;0;6;2;0;FPTP;14;;;0;1;;2;Legislative Council: Speaker, 1 ex officio, 2 nominated, 10 elected members;;;1
Antigua and Barbuda;ATG;1971;;British colony;1;0;6;2;0;FPTP;21;;;0;1;;3;Legislative Council: Speaker, 1 ex officio, 2 nominated, 17 elected members;;;1
Antigua and Barbuda;ATG;1972;;British colony;1;0;6;2;0;FPTP;21;;;0;1;;3;Legislative Council: Speaker, 1 ex officio, 2 nominated, 17 elected members;;;1
Antigua and Barbuda;ATG;1973;;British colony;1;0;6;2;0;FPTP;21;;;0;1;;3;Legislative Council: Speaker, 1 ex officio, 2 nominated, 17 elected members;;;1
Antigua and Barbuda;ATG;1974;;British colony;1;0;6;2;0;FPTP;21;;;0;1;;3;Legislative Council: Speaker, 1 ex officio, 2 nominated, 17 elected members;;;1
Antigua and Barbuda;ATG;1975;;British colony;1;0;6;2;0;FPTP;21;;;0;1;;3;Legislative Council: Speaker, 1 ex officio, 2 nominated, 17 elected members;;;1
Antigua and Barbuda;ATG;1976;;British colony;1;0;6;2;0;FPTP;21;;;0;1;;3;Legislative Council: Speaker, 1 ex officio, 2 nominated, 17 elected members;;;1
Antigua and Barbuda;ATG;1977;;British colony;1;0;6;2;0;FPTP;21;;;0;1;;3;Legislative Council: Speaker, 1 ex officio, 2 nominated, 17 elected members;;;1
Antigua and Barbuda;ATG;1978;;British colony;1;0;6;2;0;FPTP;21;;;0;1;;3;Legislative Council: Speaker, 1 ex officio, 2 nominated, 17 elected members;;;1
Antigua and Barbuda;ATG;1979;;British colony;1;0;6;2;0;FPTP;21;;;0;1;;3;Legislative Council: Speaker, 1 ex officio, 2 nominated, 17 elected members;;;1
Antigua and Barbuda;ATG;1980;;British colony;1;0;6;2;0;FPTP;21;;;0;1;;3;Legislative Council: Speaker, 1 ex officio, 2 nominated, 17 elected members;;;1
Antigua and Barbuda;ATG;1981;;British colony;1;0;6;2;0;FPTP;21;;;0;1;;3;Legislative Council: Speaker, 1 ex officio, 2 nominated, 17 elected members;;;1
Antigua and Barbuda;ATG;1982;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;1;1;;3;;;;
Antigua and Barbuda;ATG;1983;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;1984;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;1985;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;1986;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;1987;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;1988;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;1989;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;1990;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;1991;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;1992;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;1993;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;1994;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;1995;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;1996;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;1997;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;1998;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;1999;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;2000;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;2001;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;2002;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;2003;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;2004;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;2005;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;2006;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;2007;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;2008;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;2009;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;2010;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;2011;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;2012;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;2013;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;2014;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;2015;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;2016;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;2017;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;2018;0;Parliamentary democracy;1;0;6;2;0;FPTP;19;17;;0;1;;3;;;;
Antigua and Barbuda;ATG;2019;0;Parliamentary democracy;1;;;;;;;;;;1;;3;;;;
Antigua and Barbuda;ATG;2020;0;Parliamentary democracy;1;;;;;;;;;;1;;3;;;;
Argentina;ARG;1950;2;Presidential democracy;1;1;7;2;0;FPTP;100;69;;0;1;;3;;;;
Argentina;ARG;1951;2;Presidential democracy;1;1;7;2;0;FPTP;100;69;;0;1;;3;;;;
Argentina;ARG;1952;2;Presidential democracy;1;1;7;2;0;FPTP;149;69;;0;1;;3;;;;
Argentina;ARG;1953;2;Presidential democracy;1;1;7;2;0;FPTP;149;69;;0;1;;3;;;;
Argentina;ARG;1954;2;Presidential democracy;1;1;7;2;0;FPTP;154;69;;0;1;;3;;;;
Argentina;ARG;1955;2;Presidential democracy;1;1;7;2;0;FPTP;154;69;;0;1;;3;;;;
Argentina;ARG;1956;4;Military dictatorship;0;1;7;2;;;;;;0;1;;0;;;;
Argentina;ARG;1957;4;Military dictatorship;0;1;7;2;;;;;;0;1;;0;;;;
Argentina;ARG;1958;2;Presidential democracy;1;1;7;2;0;FPTP;205;69;;0;1;;3;;;;
Argentina;ARG;1959;2;Presidential democracy;1;1;7;2;0;Limited Vote;187;69;;0;1;;3;;;;
Argentina;ARG;1960;2;Presidential democracy;1;1;7;2;0;Limited Vote;187;69;;0;1;;3;;;;
Argentina;ARG;1961;2;Presidential democracy;1;1;7;2;0;Limited Vote;187;69;;0;1;;3;;;;
Argentina;ARG;1962;4;Military dictatorship;0;1;7;2;1;List PR (large multi-member);192;69;;0;1;;2;;;;
Argentina;ARG;1963;2;Presidential democracy;1;1;7;2;1;List PR (large multi-member);192;69;;0;1;;3;;;;
Argentina;ARG;1964;2;Presidential democracy;1;1;7;2;1;List PR (large multi-member);192;69;;0;1;;3;;;;
Argentina;ARG;1965;2;Presidential democracy;1;1;7;2;1;List PR (large multi-member);192;69;;0;1;;3;;;;
Argentina;ARG;1966;4;Military dictatorship;0;1;7;2;1;List PR (large multi-member);192;69;;1;1;;0;;;;
Argentina;ARG;1967;4;Military dictatorship;0;1;7;2;;;;;;0;1;;0;;;;
Argentina;ARG;1968;4;Military dictatorship;0;1;7;2;;;;;;0;1;;0;;;;
Argentina;ARG;1969;4;Military dictatorship;0;1;7;2;;;;;;0;1;;0;;;;
Argentina;ARG;1970;4;Military dictatorship;0;1;7;2;;;;;;0;1;;0;;;;
Argentina;ARG;1971;4;Military dictatorship;0;1;7;2;;;;;;0;1;;0;;;;
Argentina;ARG;1972;4;Military dictatorship;0;1;7;2;;;;;;1;1;;0;;;;
Argentina;ARG;1973;2;Presidential democracy;1;1;7;2;1;List PR (large multi-member);243;69;;0;1;;3;;;;
Argentina;ARG;1974;2;Presidential democracy;1;1;7;2;1;List PR (large multi-member);243;69;;0;1;;3;;;;
Argentina;ARG;1975;2;Presidential democracy;1;1;7;2;1;List PR (large multi-member);243;69;;0;1;;3;;;;
Argentina;ARG;1976;4;Military dictatorship;0;1;7;2;;;;;;1;1;;0;;;;
