country;country isocode;year;DD regime;DD category;;Monarchy;Commonwealth;Monarch name;Monarch accession;Monarch birthyear;"Female monarch (0: No; 1: Yes)";Democracy;Presidential;President name;President accesion;President birthyear;Interim phase (more than 2 Presidents/year=1);"Female president (0: No; 1: Yes)";Colony;Colony of;Colony administrated by;Communist;Regime change lag;;;spatial democracy;;countrycode;;No. of chambers in parliament;proportional voting;Election system;No. of members in lower house;No. of members in upper house;No. of members in third house;New constitution;fullsuffrage;Suffrage restriction;electoral;;spatial electoral;;alternation;multiparty;free and fair election;;parliamentary election year;election month, year;postponed election;
Albania;ALB;2002;0;Parliamentary democracy;;0;0;;;;;1;0;Rexhep Qemal Meidani;1997;1944;0;0;0;;;0;0;;;0,8;;2;;1;0;Mixed-member SMD/PR;140;;;0;1;;3;;2,8;;1;1;1;;0;;0;
Albania;ALB;2003;0;Parliamentary democracy;;0;0;;;;;1;0;Alfred Spiro Moisiu;2002;1929;0;0;0;;;0;0;;;0,8;;2;;1;0;;140;;;0;1;;3;;2,8;;1;1;1;;0;;0;
Albania;ALB;2004;0;Parliamentary democracy;;0;0;;;;;1;0;Alfred Spiro Moisiu;2002;1929;0;0;0;;;0;0;;;0,8;;2;;1;0;;140;;;0;1;;3;;2,8;;1;1;1;;0;;0;
Albania;ALB;2005;0;Parliamentary democracy;;0;0;;;;;1;0;Alfred Spiro Moisiu;2002;1929;0;0;0;;;0;0;;;0,8;;2;;1;0;;140;;;0;1;;3;;2,8;;1;1;1;;0;;0;
Albania;ALB;2006;0;Parliamentary democracy;;0;0;;;;;1;0;Alfred Spiro Moisiu;2002;1929;0;0;0;;;0;0;;;0,8;;2;;1;0;Mixed-member SMD/PR;140;;;0;1;;3;;2,8;;1;1;1;;1;July 2005;0;
Albania;ALB;2007;0;Parliamentary democracy;;0;0;;;;;1;0;Alfred Spiro Moisiu;2002;1929;0;0;0;;;0;0;;;0,8;;2;;1;0;;140;;;0;1;;3;;2,8;;1;1;1;;0;;0;
Albania;ALB;2008;0;Parliamentary democracy;;0;0;;;;;1;0;Bamir Myrteza Topi;2007;1957;0;0;0;;;0;0;;;0,8;;2;;1;0;;140;;;0;1;;3;;2,8;;1;1;1;;0;;0;
Albania;ALB;2009;0;Parliamentary democracy;;0;0;;;;;1;0;Bamir Myrteza Topi;2007;1957;0;0;0;;;0;0;;;0,8;;2;;1;1;;140;;;0;1;;3;;2,8;;1;1;1;;1;June 2009;0;
Albania;ALB;2010;0;Parliamentary democracy;;0;0;;;;;1;0;Bamir Myrteza Topi;2007;1957;0;0;0;;;0;0;;;0,8;;2;;1;1;List P (large multi-member) ;140;;;0;1;;3;;2,8;;1;1;1;;0;;0;
Albania;ALB;2011;0;Parliamentary democracy;;0;0;;;;;1;0;Bamir Myrteza Topi;2007;1957;0;0;0;;;0;0;;;0,8;;2;;1;1;;140;;;0;1;;3;;2,8;;1;1;1;;0;;0;
Albania;ALB;2012;0;Parliamentary democracy;;0;0;;;;;1;0;Bamir Myrteza Topi;2007;1957;0;0;0;;;0;0;;;0,8;;2;;1;1;;140;;;0;1;;3;;2,8;;1;1;1;;0;;0;
Albania;ALB;2013;0;Parliamentary democracy;;0;0;;;;;1;0;Bujar Nishani;2012;1964;0;0;0;;;0;0;;;0,8;;2;;1;1;;140;;;0;1;;3;;2,8;;1;1;1;;1;June 2013;0;
Albania;ALB;2014;0;Parliamentary democracy;;0;0;;;;;1;0;Bujar Nishani;2012;1964;0;0;0;;;0;0;;;0,8;;2;;1;1;;140;;;0;1;;3;;2,8;;1;1;1;;0;;0;
Albania;ALB;2015;0;Parliamentary democracy;;0;0;;;;;1;0;Bujar Nishani;2012;1964;0;0;0;;;0;0;;;0,8;;2;;1;1;d'Hondt;140;;;0;1;;3;;2,8;;1;1;1;;0;;0;
Albania;ALB;2016;0;Parliamentary democracy;;0;0;;;;;1;0;Bujar Nishani;2012;1964;0;0;0;;;0;0;;;0,8;;2;;1;1;d'Hondt;140;;;0;1;;3;;2,8;;1;1;1;;0;;0;
Albania;ALB;2017;0;Parliamentary democracy;;0;0;;;;;1;0;Bujar Nishani;2012;1964;0;0;0;;;0;0;;;0,8;;2;;1;1;d'Hondt;140;;;0;1;;3;;2,8;;1;1;1;;1;June 2017;0;
Albania;ALB;2018;0;Parliamentary democracy;;0;0;;;;;1;0;Ilir Meta;2017;1969;0;0;0;;;0;0;;;0,8;;2;;1;1;d'Hondt;140;;;0;1;;3;;2,8;;1;1;1;;0;;0;
Albania;ALB;2019;0;Parliamentary democracy;;0;0;;;;;1;0;Ilir Meta;2017;1969;0;0;0;;;0;0;;;0,8;;2;;1;1;d'Hondt;140;;;0;1;;3;;2,8;;1;1;1;;0;;0;
Albania;ALB;2020;0;Parliamentary democracy;;0;0;;;;;1;0;Ilir Meta;2017;1969;0;0;0;;;0;0;;;0,8;;2;;1;1;d'Hondt;140;;;0;1;;3;;2,8;;1;1;1;;0;;0;
Algeria;DZA;1950;;French Overseas Territory;;0;0;;;;;0;0;;;;;;1;France;;0;0;;;0;;3;;1;0;Simple majority constituency;120;;;0;0;Male vote only;2;;1,333333333;;0;1;0;;0;;0;
Algeria;DZA;1951;;French Overseas Territory;;0;0;;;;;0;0;;;;;;1;France;;0;0;;;0;;3;;1;0;Simple majority constituency;120;;;0;0;Male vote only;2;;1,333333333;;0;1;0;;1;February 1951;0;
Algeria;DZA;1952;;French Overseas Territory;;0;0;;;;;0;0;;;;;;1;France;;0;0;;;0;;3;;1;0;Simple majority constituency;120;;;0;0;Male vote only;2;;1,333333333;;0;1;0;;0;;0;
Algeria;DZA;1953;;French Overseas Territory;;0;0;;;;;0;0;;;;;;1;France;;0;0;;;0;;3;;1;0;Simple majority constituency;120;;;0;0;Male vote only;2;;1,333333333;;0;1;0;;0;;0;
Algeria;DZA;1954;;French Overseas Territory;;0;0;;;;;0;0;;;;;;1;France;;0;0;;;0;;3;;1;0;Simple majority constituency;120;;;0;0;Male vote only;2;;1,333333333;;0;1;0;;1;February 1954;0;
Algeria;DZA;1955;;French Overseas Territory;;0;0;;;;;0;0;;;;;;1;France;;0;0;;;0;;3;;1;0;Simple majority constituency;120;;;0;0;Male vote only;2;;1,333333333;;0;1;0;;0;;0;
Algeria;DZA;1956;;French Overseas Territory;;0;0;;;;;0;0;;;;;;1;France;;0;0;;;0;;3;;1;0;Simple majority constituency;120;;;0;0;Male vote only;2;;1,666666667;;0;1;0;;0;;0;
Algeria;DZA;1957;;French Overseas Territory;;0;0;;;;;0;0;;;;;;1;France;;0;0;;;0;;3;;;;;;;;0;0;Male vote only;0;;1,666666667;;0;1;0;;0;;0;
Algeria;DZA;1958;;French Overseas Territory;;0;0;;;;;0;0;;;;;;1;France;;0;0;;;0;;3;;;;;;;;0;0;Male vote only;0;;1,666666667;;0;1;0;;0;;0;
Algeria;DZA;1959;;French Overseas Territory;;0;0;;;;;0;0;;;;;;1;France;;0;0;;;0;;3;;;;;;;;0;0;Male vote only;0;;1,666666667;;0;1;0;;0;;0;
Algeria;DZA;1960;;French Overseas Territory;;0;0;;;;;0;0;;;;;;1;France;;0;0;;;0;;3;;;;;;;;0;0;Male vote only;0;;1,5;;0;1;0;;0;;0;
Algeria;DZA;1961;;French Overseas Territory;;0;0;;;;;0;0;;;;;;1;France;;0;0;;;0;;3;;;;;;;;0;0;Male vote only;0;;1,333333333;;0;1;0;;0;;0;
Algeria;DZA;1962;;French Overseas Territory;;0;0;;;;;0;0;;;;;;1;France;;0;0;;;0;;3;;1;0;Simple majority constituency;196;;;0;0;Male vote only;2;;1,166666667;;0;1;0;;0;;0;
Algeria;DZA;1963;3;Civilian dictatorship;;0;0;;;;;0;1;Ahmed Ben Bella;1963;1916;0;0;0;;;0;1;;;0;;3;;1;0;Simple majority constituency;196;;;1;1;;2;;1,333333333;;0;1;0;;1;September 1962;0;
Algeria;DZA;1964;3;Civilian dictatorship;;0;0;;;;;0;1;Ahmed Ben Bella;1963;1916;0;0;0;;;0;0;;;0;;3;;1;0;Simple majority constituency;196;;;0;1;;2;;1,333333333;;0;1;0;;0;;0;
Algeria;DZA;1965;4;Military dictatorship;;0;0;;;;;0;1;Houari Boumedienne;1965;1932;0;0;0;;;0;1;;;0;;3;;;;;;;;0;1;;0;;1,333333333;;0;0;0;;1;September 1964;0;
Algeria;DZA;1966;4;Military dictatorship;;0;0;;;;;0;1;Houari Boumedienne;1965;1932;0;0;0;;;0;0;;;0;;3;;;;;;;;0;1;;0;;1;;0;0;0;;0;;0;
Algeria;DZA;1967;4;Military dictatorship;;0;0;;;;;0;1;Houari Boumedienne;1965;1932;0;0;0;;;0;0;;;0;;3;;;;;;;;0;1;;0;;1;;0;0;0;;0;;0;
Algeria;DZA;1968;4;Military dictatorship;;0;0;;;;;0;1;Houari Boumedienne;1965;1932;0;0;0;;;0;0;;;0;;3;;;;;;;;0;1;;0;;0,833333333;;0;0;0;;0;;0;
Algeria;DZA;1969;4;Military dictatorship;;0;0;;;;;0;1;Houari Boumedienne;1965;1932;0;0;0;;;0;0;;;0;;3;;;;;;;;0;1;;0;;0,833333333;;0;0;0;;0;;0;
Algeria;DZA;1970;4;Military dictatorship;;0;0;;;;;0;1;Houari Boumedienne;1965;1932;0;0;0;;;0;0;;;0;;3;;;;;;;;0;1;;0;;0,833333333;;0;0;0;;0;;0;
Algeria;DZA;1971;4;Military dictatorship;;0;0;;;;;0;1;Houari Boumedienne;1965;1932;0;0;0;;;0;0;;;0;;3;;;;;;;;0;1;;0;;0,833333333;;0;0;0;;0;;0;
Algeria;DZA;1972;4;Military dictatorship;;0;0;;;;;0;1;Houari Boumedienne;1965;1932;0;0;0;;;0;0;;;0;;3;;;;;;;;0;1;;0;;0,5;;0;0;0;;0;;0;
Algeria;DZA;1973;4;Military dictatorship;;0;0;;;;;0;1;Houari Boumedienne;1965;1932;0;0;0;;;0;0;;;0;;3;;;;;;;;0;1;;0;;0,5;;0;0;0;;0;;0;
Algeria;DZA;1974;4;Military dictatorship;;0;0;;;;;0;1;Houari Boumedienne;1965;1932;0;0;0;;;0;0;;;0;;3;;;;;;;;0;1;;0;;0,333333333;;0;0;0;;0;;0;
Algeria;DZA;1975;4;Military dictatorship;;0;0;;;;;0;1;Houari Boumedienne;1965;1932;0;0;0;;;0;0;;;0;;3;;;;;;;;1;1;;0;;0,333333333;;0;0;0;;0;;0;
Algeria;DZA;1976;4;Military dictatorship;;0;0;;;;;0;1;Houari Boumedienne;1965;1932;0;0;0;;;0;0;;;0;;3;;;;;;;;0;1;;1;;0,333333333;;0;0;0;;0;;0;
Algeria;DZA;1977;4;Military dictatorship;;0;0;;;;;0;1;Houari Boumedienne;1965;1932;0;0;0;;;0;0;;;0;;3;;1;0;Simple majority constituency;261;;;0;1;;1;;0,666666667;;0;0;0;;1;February 1977;0;
Algeria;DZA;1978;4;Military dictatorship;;0;0;;;;;0;1;Houari Boumedienne;1965;1932;0;0;0;;;0;0;;;0;;3;;1;0;Simple majority constituency;261;;;0;1;;1;;0,666666667;;0;0;0;;0;;0;
Algeria;DZA;1979;4;Military dictatorship;;0;0;;;;;0;1;Chadli Benjedid;1979;1929;1;0;0;;;0;0;;;0;;3;;1;0;Simple majority constituency;261;;;0;1;;1;;0,666666667;;0;0;0;;0;;0;
Algeria;DZA;1980;4;Military dictatorship;;0;0;;;;;0;1;Chadli Benjedid;1979;1929;0;0;0;;;0;0;;;0;;3;;1;0;Simple majority constituency;261;;;0;1;;1;;0,666666667;;0;0;0;;0;;0;
Algeria;DZA;1981;4;Military dictatorship;;0;0;;;;;0;1;Chadli Benjedid;1979;1929;0;0;0;;;0;0;;;0;;3;;1;0;Simple majority constituency;261;;;0;1;;1;;0,666666667;;0;0;0;;0;;0;
Algeria;DZA;1982;4;Military dictatorship;;0;0;;;;;0;1;Chadli Benjedid;1979;1929;0;0;0;;;0;0;;;0;;3;;1;0;Simple majority constituency;282;;;0;1;;1;;0,833333333;;0;0;0;;1;March 1982;0;
Algeria;DZA;1983;4;Military dictatorship;;0;0;;;;;0;1;Chadli Benjedid;1979;1929;0;0;0;;;0;0;;;0;;3;;1;0;Simple majority constituency;282;;;0;1;;1;;0,833333333;;0;0;0;;0;;0;
Algeria;DZA;1984;4;Military dictatorship;;0;0;;;;;0;1;Chadli Benjedid;1979;1929;0;0;0;;;0;0;;;0;;3;;1;0;Simple majority constituency;282;;;0;1;;1;;0,833333333;;0;0;0;;0;;0;
Algeria;DZA;1985;4;Military dictatorship;;0;0;;;;;0;1;Chadli Benjedid;1979;1929;0;0;0;;;0;0;;;0;;3;;1;0;Simple majority constituency;282;;;0;1;;1;;0,833333333;;0;0;0;;0;;0;
Algeria;DZA;1986;4;Military dictatorship;;0;0;;;;;0;1;Chadli Benjedid;1979;1929;0;0;0;;;0;0;;;0;;3;;1;0;Simple majority constituency;282;;;0;1;;1;;0,833333333;;0;0;0;;0;;0;
Algeria;DZA;1987;4;Military dictatorship;;0;0;;;;;0;1;Chadli Benjedid;1979;1929;0;0;0;;;0;0;;;0;;3;;1;0;Simple majority constituency;295;;;0;1;;1;;0,833333333;;0;0;0;;1;February 1987;0;
Algeria;DZA;1988;4;Military dictatorship;;0;0;;;;;0;1;Chadli Benjedid;1979;1929;0;0;0;;;0;0;;;0;;3;;1;0;Simple majority constituency;295;;;0;1;;1;;0,833333333;;0;0;0;;0;;0;
Algeria;DZA;1989;4;Military dictatorship;;0;0;;;;;0;1;Chadli Benjedid;1979;1929;0;0;0;;;0;0;;;0;;3;;1;0;Simple majority constituency;295;;;1;1;;1;;0,833333333;;0;0;0;;0;;0;
Algeria;DZA;1990;4;Military dictatorship;;0;0;;;;;0;1;Chadli Benjedid;1979;1929;0;0;0;;;0;0;;;0;;3;;1;0;Simple majority constituency;295;;;0;1;;1;;1;;0;0;0;;0;;0;
Algeria;DZA;1991;4;Military dictatorship;;0;0;;;;;0;1;Chadli Benjedid;1979;1929;0;0;0;;;0;0;;;0;;3;;1;0;Simple majority constituency;295;;;0;1;;1;;0,5;;0;0;0;;0;;0;
Algeria;DZA;1992;4;Military dictatorship;;0;0;;;;;0;1;Mohamed Boudiaf;1979;1929;1;0;0;;;0;0;;;0,166666667;;3;;1;0;Simple majority constituency;295;;;0;1;;0;;1,333333333;;0;0;0;;1;December 1991, cancelled after first round;0;
Algeria;DZA;1993;4;Military dictatorship;;0;0;;;;;0;1;Ali Kafi;1992;1928;0;0;0;;;0;0;;;0,333333333;;3;;;;;;;;0;1;;0;;2;;0;0;0;;0;;0;
Algeria;DZA;1994;4;Military dictatorship;;0;0;;;;;0;1;Ali Kafi;1992;1928;1;0;0;;;0;0;;;0,333333333;;3;;1;1;PR Hare quota;231;;;0;1;;0;;2;;0;0;0;;0;;0;
Algeria;DZA;1995;4;Military dictatorship;;0;0;;;;;0;1;Liamine Zéroual;1995;1941;0;0;0;;;0;0;;;0,333333333;;3;;1;1;PR Hare quota;231;;;0;1;;0;;2;;0;0;0;;0;;0;
Algeria;DZA;1996;4;Military dictatorship;;0;0;;;;;0;1;Liamine Zéroual;1995;1941;0;0;0;;;0;0;;;0,166666667;;3;;1;1;PR Hare quota;231;;;0;1;;0;;1,5;;0;0;0;;0;;0;
Algeria;DZA;1997;4;Military dictatorship;;0;0;;;;;0;1;Liamine Zéroual;1995;1941;0;0;0;;;0;0;;;0,166666667;;3;;2;1;PR Hare quota;231;144;;0;1;;2;;1,833333333;;0;1;0;;1;June 1997;0;
Algeria;DZA;1998;4;Military dictatorship;;0;0;;;;;0;1;Liamine Zéroual;1995;1941;0;0;0;;;0;0;;;0,166666667;;3;;2;1;PR Hare quota;231;144;;0;1;;2;;1,833333333;;0;1;0;;0;;0;
Algeria;DZA;1999;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelaziz Bouteflika;1999;1937;0;0;0;;;0;0;;;0,166666667;;3;;2;1;PR Hare quota;231;144;;0;1;;2;;1,833333333;;0;1;0;;0;;0;
Algeria;DZA;2000;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelaziz Bouteflika;1999;1937;0;0;0;;;0;0;;;0,333333333;;3;;2;1;PR Hare quota;231;144;;0;1;;2;;2;;0;1;0;;0;;0;
Algeria;DZA;2001;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelaziz Bouteflika;1999;1937;0;0;0;;;0;0;;;0,333333333;;3;;2;1;PR Hare quota;231;144;;0;1;;2;;2;;0;1;0;;0;;0;
Algeria;DZA;2002;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelaziz Bouteflika;1999;1937;0;0;0;;;0;0;;;0,333333333;;3;;2;1;PR Hare quota;380;144;;0;1;;2;;2;;0;1;0;;1;May 2002;0;
Algeria;DZA;2003;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelaziz Bouteflika;1999;1937;0;0;0;;;0;0;;;0,333333333;;3;;2;1;PR Hare quota;380;144;;0;1;;2;;2;;0;1;0;;0;;0;
Algeria;DZA;2004;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelaziz Bouteflika;1999;1937;0;0;0;;;0;0;;;0,333333333;;3;;2;1;PR Hare quota;380;144;;0;1;;2;;2;;0;1;0;;0;;0;
Algeria;DZA;2005;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelaziz Bouteflika;1999;1937;0;0;0;;;0;0;;;0,333333333;;3;;2;1;PR Hare quota;380;144;;0;1;;2;;2;;0;1;0;;0;;0;
Algeria;DZA;2006;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelaziz Bouteflika;1999;1937;0;0;0;;;0;0;;;0,333333333;;3;;2;1;PR Hare quota;380;144;;0;1;;2;;2;;0;1;0;;0;;0;
Algeria;DZA;2007;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelaziz Bouteflika;1999;1937;0;0;0;;;0;0;;;0,5;;3;;2;1;PR Hare quota;380;144;;0;1;;2;;2,166666667;;0;1;0;;1;May 2007;0;
Algeria;DZA;2008;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelaziz Bouteflika;1999;1937;0;0;0;;;0;0;;;0,5;;3;;2;1;PR Hare quota;380;144;;0;1;;2;;2,166666667;;0;1;0;;0;;0;
Algeria;DZA;2009;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelaziz Bouteflika;1999;1937;0;0;0;;;0;0;;;0,333333333;;3;;2;1;PR Hare quota;380;144;;0;1;;2;;2;;0;1;0;;0;;0;
Algeria;DZA;2010;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelaziz Bouteflika;1999;1937;0;0;0;;;0;0;;;0,166666667;;3;;2;1;PR Hare quota;380;144;;0;1;;2;;1,833333333;;0;1;0;;0;;0;
Algeria;DZA;2011;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelaziz Bouteflika;1999;1937;0;0;0;;;0;0;;;0,333333333;;3;;2;1;PR Hare quota;380;144;;0;1;;2;;2;;0;1;0;;0;;0;
Algeria;DZA;2012;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelaziz Bouteflika;1999;1937;0;0;0;;;0;0;;;0,333333333;;3;;2;1;PR Hare quota;462;144;;0;1;;2;;1,333333333;;0;1;0;;1;May 2012;0;
Algeria;DZA;2013;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelaziz Bouteflika;1999;1937;0;0;0;;;0;0;;;0,333333333;;3;;2;1;PR Hare quota;462;144;;0;1;;2;;1,666666667;;0;1;0;;0;;0;
Algeria;DZA;2014;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelaziz Bouteflika;1999;1937;0;0;0;;;0;0;;;0,5;;3;;2;1;PR Hare quota;462;144;;0;1;;2;;2,5;;0;1;0;;0;;0;
Algeria;DZA;2015;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelaziz Bouteflika;1999;1937;0;0;0;;;0;0;;;0,5;;3;;2;1;PR Hare quota;462;144;;0;1;;2;;2,5;;0;1;0;;0;;0;
Algeria;DZA;2016;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelaziz Bouteflika;1999;1937;0;0;0;;;0;0;;;0,5;;3;;2;1;PR Hare quota;462;144;;0;1;;2;;2,5;;0;1;0;;0;;0;
Algeria;DZA;2017;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelaziz Bouteflika;1999;1937;0;0;0;;;0;0;;;0,5;;3;;2;1;PR Hare quota;462;144;;0;1;;2;;2,5;;0;1;0;;1;May 2017;0;
Algeria;DZA;2018;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelaziz Bouteflika;1999;1937;0;0;0;;;0;0;;;0,5;;3;;2;1;PR Hare quota;462;144;;0;1;;2;;2,5;;0;1;0;;0;;0;
Algeria;DZA;2019;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelaziz Bouteflika;1999;1937;0;0;0;;;0;0;;;0,5;;3;;2;1;PR Hare quota;462;144;;0;1;;2;;2,5;;0;1;0;;0;;0;
Algeria;DZA;2020;3;Civilian dictatorship;;0;0;;;;;0;1;Abdelmadjid Tebboune;2019;1945;0;0;0;;;0;0;;;0,5;;3;;2;1;PR Hare quota;462;144;;0;1;;2;;2,5;;0;1;0;;0;;0;
Angola;AGO;1950;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0;;4;;;;;;;;;;;0;;1,5;;0;1;0;;0;;0;
Angola;AGO;1951;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0;;4;;;;;;;;;;;0;;1,5;;0;1;0;;0;;0;
Angola;AGO;1952;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0;;4;;;;;;;;;;;0;;1,5;;0;1;0;;0;;0;
Angola;AGO;1953;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0;;4;;;;;;;;;;;2;;1,5;;0;1;0;;0;;0;
Angola;AGO;1954;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0;;4;;;;;;;;;;;2;;1,5;;0;1;0;;0;;0;
Angola;AGO;1955;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0;;4;;;;;;;;;;;2;;1,5;;0;1;0;;1;?;0;
Angola;AGO;1956;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0;;4;;;;;;;;;;;2;;1,5;;0;1;0;;0;;0;
Angola;AGO;1957;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0,25;;4;;;;;;;;;;;2;;1,75;;0;1;0;;0;;0;
Angola;AGO;1958;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0,25;;4;;;;;;;;;;;2;;1,75;;0;1;0;;0;;0;
Angola;AGO;1959;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0,25;;4;;;;;;;;;;;2;;1,75;;0;1;0;;1;?;0;
Angola;AGO;1960;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0,25;;4;;;;;;;;;;;2;;2,25;;0;1;0;;0;;0;
Angola;AGO;1961;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0,25;;4;;;;;;;;;;;2;;2,25;;0;1;0;;0;;0;
Angola;AGO;1962;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0,25;;4;;;;;;;;;;;2;;2,25;;0;1;0;;0;;0;
Angola;AGO;1963;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0,25;;4;;;;;;;;;;;2;;2,25;;0;1;0;;0;;0;
Angola;AGO;1964;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0;;4;;;;;;;;;;;2;;2;;0;1;0;;0;;0;
Angola;AGO;1965;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0;;4;;;;;;;;;;;2;;1,75;;0;1;0;;0;;0;
Angola;AGO;1966;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0;;4;;;;;;;;;;;2;;1;;0;1;0;;0;;0;
Angola;AGO;1967;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0;;4;;;;;;;;;;;2;;1;;0;1;0;;0;;0;
Angola;AGO;1968;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0;;4;;;;;;;;;;;2;;1;;0;1;0;;0;;0;
Angola;AGO;1969;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0;;4;;;;;;;;;;;2;;1;;0;1;0;;0;;0;
Angola;AGO;1970;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0;;4;;;;;;;;;;;2;;1;;0;1;0;;0;;0;
Angola;AGO;1971;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0;;4;;;;;;;;;;;2;;1,25;;0;1;0;;0;;0;
Angola;AGO;1972;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0;;4;;;;;;;;;;;2;;1,25;;0;1;0;;0;;0;
Angola;AGO;1973;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0;;4;;1;;;53;;;0;0;Ethnic stratification;2;;1;;0;1;0;;1;March 1973;0;
Angola;AGO;1974;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0;;4;;1;;;53;;;0;0;Ethnic stratification;2;;1;;0;1;0;;0;;0;
Angola;AGO;1975;;Colony;;0;0;;;;;0;0;;;;;;1;Portugal;;0;0;;;0;;4;;1;;;53;;;1;1;;2;;1;;0;1;0;;0;;0;
Angola;AGO;1976;3;Civilian dictatorship;;0;0;;;;;0;1;Agostinho Neto;1975;1922;0;0;0;;;1;1;;;0;;4;;1;;;;;;0;1;;0;;1;;0;1;0;;0;;0;
Angola;AGO;1977;3;Civilian dictatorship;;0;0;;;;;0;1;Agostinho Neto;1975;1922;0;0;0;;;1;0;;;0;;4;;1;;;;;;0;1;;0;;1;;0;1;0;;0;;0;
Angola;AGO;1978;3;Civilian dictatorship;;0;0;;;;;0;1;Agostinho Neto;1975;1922;0;0;0;;;1;0;;;0;;4;;1;;;;;;0;1;;0;;0,75;;0;1;0;;0;;0;
Angola;AGO;1979;3;Civilian dictatorship;;0;0;;;;;0;1;Agostinho Neto;1975;1922;0;0;0;;;1;0;;;0;;4;;1;;;;;;0;1;;0;;1;;0;1;0;;0;;0;
Angola;AGO;1980;3;Civilian dictatorship;;0;0;;;;;0;1;Jose Eduardo dos Santos;1979;1942;0;0;0;;;1;0;;;0;;4;;1;;;;;;0;1;;0;;1,25;;0;1;0;;0;;0;
Angola;AGO;1981;3;Civilian dictatorship;;0;0;;;;;0;1;Jose Eduardo dos Santos;1979;1942;0;0;0;;;1;0;;;0;;4;;1;;;229;;;0;1;;1;;1,25;;0;0;0;;1;August 1980;0;
Angola;AGO;1982;3;Civilian dictatorship;;0;0;;;;;0;1;Jose Eduardo dos Santos;1979;1942;0;0;0;;;1;0;;;0;;4;;1;;;229;;;0;1;;1;;1,25;;0;0;0;;0;;0;
Angola;AGO;1983;3;Civilian dictatorship;;0;0;;;;;0;1;Jose Eduardo dos Santos;1979;1942;0;0;0;;;1;0;;;0;;4;;1;;;229;;;0;1;;1;;0,75;;0;0;0;;0;;0;
Angola;AGO;1984;3;Civilian dictatorship;;0;0;;;;;0;1;Jose Eduardo dos Santos;1979;1942;0;0;0;;;1;0;;;0;;4;;1;;;229;;;0;1;;1;;0,75;;0;0;0;;0;;0;
Angola;AGO;1985;3;Civilian dictatorship;;0;0;;;;;0;1;Jose Eduardo dos Santos;1979;1942;0;0;0;;;1;0;;;0;;4;;1;;;229;;;0;1;;1;;0,75;;0;0;0;;0;;0;
